会社名,住所,電話番号
ベントステーション堺女子短大前,大阪府堺市堺区浅香山町２丁５−３２,072-229-9430
スリーセブン,大阪府堺市堺区翁橋町１丁９−６,072-227-7746
あつあつ,大阪府堺市堺区翁橋町１丁１０−１７,072-229-9763
与志美,大阪府堺市堺区翁橋町１丁４−１８,072-232-1334
心粋,大阪府堺市堺区戎島町３丁２２−１,072-226-4888
伊太利庵,大阪府堺市堺区中瓦町１丁３−１９,072-227-1056
ヒュル,大阪府堺市堺区中瓦町１丁３−２３,072-228-0277
エナジ,大阪府堺市堺区中瓦町１丁３−２３,072-232-6916
なぎさ,大阪府堺市堺区住吉橋町１丁１−９,072-224-0277
アウル,大阪府堺市堺区中安井町１丁１−７,072-229-9422
みっちゃん,大阪府堺市堺区竜神橋町１丁７−１,072-222-6456
カラオケ・ステージはなぐるま,大阪府堺市堺区竜神橋町１丁６−７,072-228-3523
モナミ,大阪府堺市堺区北瓦町２丁１−１,072-229-8574
バリー,大阪府堺市堺区翁橋町１丁２−９,072-221-2344
リリ,大阪府堺市堺区翁橋町１丁８−３,072-226-7275
らかん,大阪府堺市堺区竜神橋町１丁６−２,072-228-6036
天ぷら大吉 堺東店,大阪府堺市堺区中瓦町１丁３−５,072-275-8643
味通り,大阪府堺市堺区栄橋町２丁１−２,072-238-3550
スナックＡＩＫＯ,大阪府堺市堺区翁橋町１丁４−１７,072-221-1519
二葉,大阪府堺市堺区北瓦町２丁１−１７,072-232-1836
はりまや,大阪府堺市堺区協和町１丁３７６−１,072-241-1029
さかゑ寿司本店,大阪府堺市堺区中瓦町１丁３−１４,072-232-2669
とも,大阪府堺市堺区向陵東町３丁３−２３,072-255-2888
藤よしうどん・そば店,大阪府堺市堺区戎島町４丁４５−１,072-224-0121
ＢＡＲ‐ＢＵＧ．ＢＲＯＳ．,大阪府堺市堺区北瓦町２丁１−１１,072-233-7851
シィータイレストラン,大阪府堺市堺区南花田口町１丁１−２１,072-222-6766
メンバーズ水希,大阪府堺市堺区翁橋町１丁３−２４,072-238-8778
ピザーラ 堺東店,大阪府堺市堺区向陵西町４丁５−１７,072-228-0019
貴美,大阪府堺市堺区翁橋町１丁２−７,072-223-0900
キャンドル,大阪府堺市堺区中瓦町１丁４−１３,072-232-5205
秋吉堺東店,大阪府堺市堺区三国ヶ丘御幸通２−４,072-229-1626
カラオケスタジオ・ドマニー,大阪府堺市堺区向陵東町２丁６−１３,072-258-7736
ひろすし,大阪府堺市堺区翁橋町１丁２−９,072-227-2668
グリル春日,大阪府堺市堺区翁橋町１丁３−３,072-233-1222
リーベ,大阪府堺市堺区住吉橋町１丁７−２０,072-221-2152
大笑,大阪府堺市堺区竜神橋町１丁６−１,072-224-4798
スナックｂｅａｎ,大阪府堺市堺区翁橋町１丁４−１８,072-227-0644
むらやま,大阪府堺市堺区中瓦町１丁３−２０,072-227-5161
ラウンジ藤,大阪府堺市堺区翁橋町１丁９−１５,072-228-2556
みき,大阪府堺市堺区今池町６丁５−２３,072-228-4591
ティアラ,大阪府堺市堺区翁橋町１丁１０−１７,072-238-0058
焼肉ＫＡＬ,大阪府堺市堺区栄橋町１丁１０−１,072-228-2229
八剣伝 浅香山駅前店,大阪府堺市堺区北清水町３丁６−１２,072-224-3111
冨紗家 堺東店,大阪府堺市堺区中瓦町１丁４−１４,072-229-0521
立呑み処花鳥風月,大阪府堺市堺区中瓦町２丁３−５,072-228-8100
ビバ・パエリア堺東店,大阪府堺市堺区向陵西町４丁５−１７,072-228-0433
ほっかほっか亭 三宝店,大阪府堺市堺区三宝町５丁２７７−２,072-226-1707
えこひいき 三国ヶ丘店,大阪府堺市堺区向陵中町４丁４−３２,072-240-1159
カラオケ酒場麗,大阪府堺市堺区向陵東町２丁６−１３,072-252-1368
マリブ食堂 堺東店,大阪府堺市堺区中瓦町１丁４−６,072-275-6833
ｃｏｕｎｔｅｒＢＡＲ７Ｇ,大阪府堺市堺区中瓦町２丁２−１２,072-223-8002
九州うまか 堺東店,大阪府堺市堺区中瓦町２丁３−１０,072-238-1163
インド料理ＤＥＶＩ 堺東店,大阪府堺市堺区中瓦町２丁３−２９,072-232-5022
麺工房ゆでっち,大阪府堺市堺区北瓦町２丁１−３０,072-224-0127
楓林閣堺店,大阪府堺市堺区北花田口町１丁１−２３,072-238-1605
民芸藤よし 堺駅前店,大阪府堺市堺区戎島町４丁４５−１,072-224-0041
タイガース,大阪府堺市堺区大町西３丁４−１０,072-222-3243
ジェイエフエフシステムズ株式会社,大阪府堺市堺区中之町西１丁１−３０,072-247-7535
ジェイエフエフシステムズ株式会社,大阪府堺市堺区中之町西１丁１−３０,072-247-7503
鳥のさと,大阪府堺市堺区綾之町東１丁２−３３,072-223-0804
配食のふれ愛 堺中央店,大阪府堺市堺区新在家町東２丁１−２３,072-225-5539
セントラルキッチンＢＩＧＭＡＭＡ,大阪府堺市堺区大町東３丁１−１２,072-221-7722
あかね,大阪府堺市堺区甲斐町西３丁２−３,072-232-0633
ザイオンラウンジ,大阪府堺市堺区戎之町東１丁１−２５,072-223-5553
Ｒ２,大阪府堺市堺区戎之町東２丁１−２,072-269-4680
海味,大阪府堺市堺区戎之町東２丁１−２７,072-222-2211
中華料理・京華,大阪府堺市堺区櫛屋町東３丁１−１,072-246-9268
南海グリル 旬魚ざこば,大阪府堺市堺区車之町西２丁１−３０,072-225-3351
まつ元,大阪府堺市堺区戎之町西２丁２−５,072-228-2117
ウインク,大阪府堺市堺区櫛屋町東２丁２−２７,072-223-7779
Ｃｏｐａｎ,大阪府堺市堺区市之町西１丁２−２,072-232-8505
利休プリン,大阪府堺市堺区戎之町東２丁１−２,072-247-7085
Ｔｉｔａｎ ピッコロトレ,大阪府堺市堺区櫛屋町東２丁２−２４,072-238-0300
ｒｅｓｔａｕｒａｎ ｔｔｕｍｕｇｉ,大阪府堺市堺区中之町西２丁２−３,072-225-0233
弥助寿し,大阪府堺市堺区大町東１丁１−１８,072-221-3355
遊,大阪府堺市堺区戎之町東２丁１−２７,072-222-0100
ＤｏｇＤａｎ,大阪府堺市堺区甲斐町西２丁２−１９,072-230-4436
炭火焼鳥トリ・ストーリー,大阪府堺市堺区市之町東２丁１−１,072-248-5488
ぼん凡,大阪府堺市堺区大町東２丁１−１０,072-232-7575
お好み焼・鉄板焼・鈴,大阪府堺市堺区南旅篭町東１丁１−２４,072-221-6158
韓国食堂チョンヤン,大阪府堺市堺区甲斐町東３丁１−１,072-247-8955
力餅食堂,大阪府堺市堺区大町東２丁１−１０,072-238-0253
ニュー薔薇,大阪府堺市堺区櫛屋町東２丁２−５,072-221-5481
愛里,大阪府堺市堺区宿院町西４丁２−９,072-275-8070
絆,大阪府堺市堺区綾之町西１丁１−２３,072-227-5837
ハイビスカス,大阪府堺市堺区戎之町東５丁２−７,072-223-8828
フタバの焼肉天神店,大阪府堺市堺区戎之町東１丁２−２５,072-222-6650
恵子,大阪府堺市堺区戎之町東１丁２−３,072-223-7556
キャロル,大阪府堺市堺区甲斐町東３丁１−１,072-224-2037
串花,大阪府堺市堺区戎之町東３丁１−１３,072-228-6292
本家かまどや ザビエル公園前店,大阪府堺市堺区材木町西１丁１−３１,072-228-0005
秀吉,大阪府堺市堺区戎之町東２丁１−７,072-222-3388
みかど,大阪府堺市堺区市之町西３丁１−４７,072-233-0844
げんき家,大阪府堺市堺区大町東４丁２−３７,072-222-2391
串亭,大阪府堺市堺区大町東４丁１−１２,072-229-9412
パランセ,大阪府堺市堺区南旅篭町西１丁１−１１,072-222-7687
手打ちそば蕎明,大阪府堺市堺区中之町西１丁１−１５,072-242-8931
かう吉,大阪府堺市堺区大町東３丁１−１５,072-222-9830
香の川製麺 堺宿院店,大阪府堺市堺区中之町東１丁１−３０,072-232-1935
メグ,大阪府堺市堺区戎之町東１丁１−２２,072-222-7644
ワイ・ティ・ワイ産業株式会社,大阪府堺市堺区市之町西２丁１−１５,072-222-1161
ラウンジ亜季,大阪府堺市堺区戎之町東１丁２−１３,072-224-6441
ピザハット フェニックス通り堺宿院店,大阪府堺市堺区宿院町東４丁２−１,072-227-7033
かき豊中店仕出部,大阪府堺市堺区北向陽町１丁１−７−１,072-221-7447
昌久園堺店,大阪府堺市堺区車之町東３丁１−９,072-224-0133
気楽,大阪府堺市堺区大町西３丁２−１０,072-223-1930
南海グリル総合案内所,大阪府堺市堺区車之町西２丁１−３０,072-222-0131
南海グリル ポピア南海ミート物販,大阪府堺市堺区車之町西２丁１−３０,072-229-0001
ノンキアーモ,大阪府堺市堺区戎之町東３丁１−１７,072-228-6199
凪,大阪府堺市堺区戎之町東１丁２−１３,072-226-5656
サロンド真弓,大阪府堺市堺区櫛屋町東２丁１−２１,072-227-0778
ラウンジ美穂,大阪府堺市堺区櫛屋町東１丁１−１,072-228-3800
う玄武,大阪府堺市堺区寺地町東１丁１−３２,072-229-3147
ちゃんこ鍋天洋,大阪府堺市堺区櫛屋町東１丁２−３,072-222-7626
居酒屋とらとら家,大阪府堺市堺区宿院町東４丁１−２,072-228-8889
竹うち,大阪府堺市堺区市之町西３丁２−１１,072-232-2652
ゆがふう堂,大阪府堺市堺区旭ヶ丘南町３丁３−２１,072-245-4096
ゲコ亭,大阪府堺市堺区新在家町西１丁１−３０,072-238-0934
う玄武,大阪府堺市堺区寺地町東１丁１−３２,072-228-5539
登録番号２２９１,大阪府堺市堺区甲斐町東１丁１−１０,072-221-2291
味亭,大阪府堺市堺区大町東２丁１−１４,072-225-5335
炭火ステーキひだまり庵,大阪府堺市堺区甲斐町東３丁１−１３,072-222-1129
ぢゅぢゅ亭,大阪府堺市堺区寺地町東１丁１−１７,072-228-2910
鮨榮,大阪府堺市堺区櫛屋町東２丁１−２６,072-268-2033
たけむら,大阪府堺市堺区大町東１丁２−４,072-232-1236
レストランＦＵＣＨＩ,大阪府堺市堺区市之町東２丁２−２１,072-222-1239
ヴォーグ,大阪府堺市堺区櫛屋町東２丁１−１９,072-223-8240
ほっかほっか亭 御陵前店,大阪府堺市堺区南半町西１丁３−１,072-221-7338
奈津,大阪府堺市堺区中之町東２丁１−２６,072-228-2977
焼肉まるふく 宿院店,大阪府堺市堺区宿院町東１丁２−１５,072-228-2989
おでん母や,大阪府堺市堺区市之町東２丁１−２３,072-238-3923
ナンブフードサービス株式会社,大阪府堺市堺区出島海岸通４丁１−２８,072-244-3541
メンバーズ江梨,大阪府堺市堺区熊野町東２丁１−１６,072-227-2881
百福,大阪府堺市堺区熊野町東３丁１−８,072-229-0729
風来軒大阪 本店,大阪府堺市堺区熊野町東１丁１−１０,072-224-5517
ライフデリ 堺・松原店,大阪府堺市堺区北三国ヶ丘町８丁７−３４,072-233-7765
焼肉ＭＯー１（もいち）,大阪府堺市堺区香ヶ丘町１丁１４−１８,072-227-2902
和伊和伊だいにんぐ音吉,大阪府堺市堺区熊野町東４丁１−１８,072-222-8129
ラウンジ寿,大阪府堺市堺区熊野町東１丁２−１６,072-227-9802
ろろ,大阪府堺市堺区香ヶ丘町３丁１−３,072-229-9469
グリル美作,大阪府堺市堺区香ヶ丘町１丁１４−１１,072-232-1959
牧山,大阪府堺市堺区中之町東１丁２−２６−２,072-221-2686
音吉和伊和伊ダイニング,大阪府堺市堺区熊野町東４丁１−１８,072-228-3218
弥次平,大阪府堺市堺区熊野町東１丁２−１４,072-221-0579
クラウディア,大阪府堺市堺区熊野町東１丁１−１２,072-224-7559
はっぷう,大阪府堺市堺区熊野町西３丁２−２,072-223-5677
一合,大阪府堺市堺区熊野町東２丁１−１４,072-221-7532
玉鮨,大阪府堺市堺区熊野町東１丁２−１,072-222-0653
サイゼリヤ 阪急岡町駅店,大阪府豊中市岡町3-25,06-6840-8071
餃子の王将 空港線豊中店,大阪府豊中市山ノ上町9-15,06-6843-4760
きりん寺 阪大前店,大阪府豊中市待兼山町21-5,06-6857-7033
土手嘉岡町本店,大阪府豊中市 岡町8-16,06-6852-3143
竹内,大阪府豊中市 上新田1-24,06-6835-7751
花水木,大阪府豊中市 栗ケ丘町9-31,06-6846-6737
ハミングバード,大阪府豊中市 栗ケ丘町2-8,06-6848-5105
ビストランテ サ ルーチェ,大阪府豊中市 栗ケ丘町9-34,06-6845-3601
BAR GEAR,大阪府豊中市 旭丘5-104,06-6841-6666
スターバックスコーヒー 豊中緑地公園店,大阪府豊中市 東寺内町12-38,06-6310-7668
ミュージアムカフェ坂,大阪府豊中市 待兼山町1-2,06-4708-5210
エイト,大阪府豊中市 浜2-13,06-6331-9910
神戸屋ブレッドラブ 豊中店,大阪府豊中市 神州町1-50,06-6335-0020
やきとりレストランBAR 豊 〜BUN〜,大阪府豊中市 岡町1-24,06-6844-1177
麺屋 一得,大阪府豊中市 待兼山町21-8,06-6841-9108
酒蔵,大阪府豊中市 宝山町2-34,06-6841-8984
はな,大阪府豊中市 大島町3-6,06-6331-7208
ペコーラパーラ,大阪府豊中市 今在家町20-6,06-7509-4804
黒毛和牛焼肉ビーファーズ 豊中緑丘牧場,大阪府豊中市西緑丘3-11-1,06-6846-2929
創作鉄板焼 とん平 本店,大阪府豊中市本町3-4-1,06-6857-2025
かつや豊中利倉東店,大阪府豊中市利倉東1-17-17,06-633-7380
松屋 豊中上津島店,大阪府豊中市上津島3-11-25,06-6867-0310
松屋 曽根店,大阪府豊中市曽根東町2-12-14,06-6867-6881
餃子の王将 庄内駅前店,大阪府豊中市庄内東町1-9-21,06-6336-2544
餃子の王将 服部店,大阪府豊中市服部豊町1-3-5,06-6862-4577
ふくみみ,大阪府豊中市服部元町1-9-2,06-6864-2933
牛閣,大阪府豊中市服部南町3-3-10,06-6866-9929
海ほたる 蛍池店,大阪府豊中市蛍池東町2-4-7,080-3765-0171
鎌倉パスタ 豊中服部店,大阪府豊中市服部南町2-8-28,06-6867-1309
松家,大阪府豊中市庄内東町2-4-8,06-6333-7994
浪花ろばた八角 千里中央店,大阪府豊中市新千里東町1-3,06-6831-0701
我巣灯,大阪府豊中市本町4-2-57,06-6848-3608
和楽,大阪府豊中市本町3-13-1,06-6844-0766
無添くら寿司 豊中春日町店,大阪府豊中市春日町5-8-15,06-4866-6103
一汁二菜うえの 豊中店,大阪府豊中市上野東3-1-5,06-6853-3955
ごちそう村豊中上新田店,大阪府豊中市上新田4-29-3,06-6155-4147
料理屋 くおん,大阪府豊中市北桜塚3-7-28,06-6850-4120
よし乃,大阪府豊中市中桜塚2-28-3,06-6850-7883
不二家レストラン 桃山台店,大阪府豊中市上新田1-1-4,06-6835-2337
創作シーフード×Oyster house Kai 阪急蛍池店,大阪府豊中市蛍池東町1-6-8,06-6858-8677
倉式珈琲店 豊中桜塚店,大阪府豊中市南桜塚2-12-1,06-6858-6881
Point（ポワン）,大阪府豊中市上野東2-17-47,06-6152-8989
なにわ料理 鴇,大阪府豊中市本町3-14-8,06-6849-8828
かにの松葉亭,大阪府豊中市東豊中町4-16-10,06-6152-8389
ぎょうざの満洲 豊中駅前店,大阪府豊中市玉井町1-3-2,06-4867-3323
PERTICA,大阪府豊中市本町1-2-45,06-7162-1267
串カツ専門店 串もん 豊中本店,大阪府豊中市中桜塚2-25-5,06-6845-8860
cafe blue,大阪府豊中市本町5-13-46,06-6151-5780
楓の木 千里総本店,大阪府豊中市新千里東町1-3,06-6835-0107
丸亀製麺 豊中小曽根店,大阪府豊中市小曽根4-3-8,06-6336-2170
北川水産 海風,大阪府豊中市服部豊町1-3-6,06-7508-8777
Steak House GARAGE 豊中本店,大阪府豊中市玉井町1-9-19,090-5665-8989
こだわり焼鳥とおいしいお酒 森仁、,大阪府豊中市曽根西町3-5-33,06-6152-6560
松のや 服部店,大阪府豊中市服部西町5-18-2,06-6868-8810
焼肉 うしみち,大阪府豊中市曽根東町2-12-13,06-6866-1129
焼鳥＆ワイン 彩鶏,大阪府豊中市本町3-8-2,06-7182-5561
居酒屋 まあさん ma‐san 豊中駅前店,大阪府豊中市玉井町1-2-17,06-6858-0006
よりみちイタリアン食堂 fitche,大阪府豊中市本町1-2-17,06-7897-0360
らっぱ屋,大阪府豊中市庄内西町3-1-13,06-7504-1926
浪曼路,大阪府豊中市桜の町7-10-4,06-6858-6223
お出汁の薫る家庭料理 あきゑ,大阪府豊中市上野西2-2-30,06-6152-6268
鰻の成瀬 豊中店,大阪府豊中市本町1-2-49,080-1026-2562
HASHI,大阪府豊中市玉井町2-2-32,06-4865-7177
ほっともっと 豊中夕日丘店,大阪府豊中市夕日丘1-2-24,06-4865-6880
焼肉KAZU,大阪府豊中市玉井町1-4-26,06-6854-7846
三田屋本店 やすらぎの郷 豊中,大阪府豊中市西泉丘3-8-12,06-6867-6780
